node1,node2,CN,JC,AA,RA,PA,label
9140,24742,0,0.0,0,0,0,0
165904,73363,0,0.0,0,0,4,0
47243,17369,0,0.0,0,0,2,0
233867,32324,0,0.0,0,0,0,0
16,13482,0,0.0,0,0,4,0
263690,8745,0,0.0,0,0,15,0
89126,130937,0,0.0,0,0,0,0
69774,128783,0,0.0,0,0,1,0
65852,103568,0,0.0,0,0,0,0
77513,57541,0,0.0,0,0,8,0
56042,124352,0,0.0,0,0,0,0
53592,31744,0,0.0,0,0,0,0
374273,323431,0,0.0,0,0,0,0
7271,52012,0,0.0,0,0,0,0
16011,151340,0,0.0,0,0,0,0
72174,8327,0,0.0,0,0,0,0
340987,54333,0,0.0,0,0,2,0
7063,147781,0,0.0,0,0,0,0
197725,22052,0,0.0,0,0,0,0
76325,24565,0,0.0,0,0,0,0
144655,117967,0,0.0,0,0,0,0
6928,105441,0,0.0,0,0,1,0
173403,15030,0,0.0,0,0,0,0
6688,51784,0,0.0,0,0,4,0
167488,211327,0,0.0,0,0,0,0
11706,356924,0,0.0,0,0,0,0
6703,225563,0,0.0,0,0,20,0
2216,299086,0,0.0,0,0,0,0
15702,17871,0,0.0,0,0,4,0
104242,73715,0,0.0,0,0,0,0
334052,47272,0,0.0,0,0,2,0
113357,161849,0,0.0,0,0,0,0
114159,19265,0,0.0,0,0,14,0
54304,319549,0,0.0,0,0,0,0
238028,91219,0,0.0,0,0,0,0
15444,96900,0,0.0,0,0,2,0
24755,156136,0,0.0,0,0,0,0
50111,29988,0,0.0,0,0,0,0
237026,81294,0,0.0,0,0,0,0
40699,18521,0,0.0,0,0,0,0
206773,26577,0,0.0,0,0,0,0
21892,27637,0,0.0,0,0,0,0
111339,181286,0,0.0,0,0,2,0
142988,82877,0,0.0,0,0,0,0
59654,257238,0,0.0,0,0,30,0
158044,95910,0,0.0,0,0,0,0
136400,304225,0,0.0,0,0,0,0
202936,97452,0,0.0,0,0,3,0
158318,62883,0,0.0,0,0,2,0
270381,216676,0,0.0,0,0,0,0
58065,93985,0,0.0,0,0,2,0
8913,63390,0,0.0,0,0,2,0
44448,59361,0,0.0,0,0,0,0
101328,324490,0,0.0,0,0,1,0
133301,85006,0,0.0,0,0,0,0
186934,31740,0,0.0,0,0,4,0
205657,57525,0,0.0,0,0,0,0
16990,148318,0,0.0,0,0,6,0
19449,22051,0,0.0,0,0,0,0
70147,13102,0,0.0,0,0,1,0
72991,60373,0,0.0,0,0,1,0
4509,124506,0,0.0,0,0,8,0
3863,30179,0,0.0,0,0,1,0
80358,15527,0,0.0,0,0,4,0
178115,54712,0,0.0,0,0,1,0
271356,161628,0,0.0,0,0,2,0
349418,186289,0,0.0,0,0,0,0
4426,52509,0,0.0,0,0,2,0
137871,10022,0,0.0,0,0,2,0
66685,39497,0,0.0,0,0,0,0
9800,91797,0,0.0,0,0,0,0
69507,49701,0,0.0,0,0,0,0
297605,35726,0,0.0,0,0,0,0
80087,126298,0,0.0,0,0,12,0
90421,95603,0,0.0,0,0,15,0
201222,92346,0,0.0,0,0,0,0
42902,57010,0,0.0,0,0,0,0
54713,59399,0,0.0,0,0,2,0
65910,58571,0,0.0,0,0,0,0
34919,7515,0,0.0,0,0,0,0
34669,29325,0,0.0,0,0,0,0
143210,219880,0,0.0,0,0,1,0
75741,154804,0,0.0,0,0,0,0
103537,257186,0,0.0,0,0,3,0
109479,351318,0,0.0,0,0,15,0
301479,94406,0,0.0,0,0,0,0
190,1576,0,0.0,0,0,0,0
36093,88119,0,0.0,0,0,4,0
6050,47249,0,0.0,0,0,0,0
65583,244928,0,0.0,0,0,0,0
10916,88153,0,0.0,0,0,0,0
67620,203341,0,0.0,0,0,0,0
164891,212970,0,0.0,0,0,2,0
22512,22547,0,0.0,0,0,0,0
269347,14971,0,0.0,0,0,1,0
624,91165,0,0.0,0,0,4,0
55526,258963,0,0.0,0,0,3,0
16699,65395,0,0.0,0,0,7,0
187738,190979,0,0.0,0,0,4,0
74038,58281,0,0.0,0,0,1,0
135484,107028,0,0.0,0,0,0,0
137967,97966,0,0.0,0,0,8,0
267236,39354,0,0.0,0,0,0,0
9914,115204,0,0.0,0,0,0,0
198164,9859,0,0.0,0,0,1,0
365315,7570,0,0.0,0,0,0,0
135484,14596,0,0.0,0,0,0,0
108349,112840,0,0.0,0,0,0,0
263836,46579,0,0.0,0,0,0,0
427165,63293,0,0.0,0,0,0,0
11346,116910,0,0.0,0,0,1,0
131341,20988,0,0.0,0,0,0,0
73638,369813,0,0.0,0,0,0,0
3972,95921,0,0.0,0,0,0,0
4542,433248,0,0.0,0,0,2,0
6969,18771,0,0.0,0,0,0,0
180353,161301,0,0.0,0,0,1,0
418,128382,0,0.0,0,0,0,0
1999,96915,0,0.0,0,0,0,0
36358,142678,0,0.0,0,0,0,0
34354,296637,0,0.0,0,0,8,0
4345,13027,0,0.0,0,0,4,0
70482,152755,0,0.0,0,0,0,0
18105,91959,0,0.0,0,0,2,0
2289,134423,0,0.0,0,0,4,0
74046,17976,0,0.0,0,0,0,0
80018,30839,0,0.0,0,0,2,0
132857,375456,0,0.0,0,0,3,0
46059,158363,0,0.0,0,0,0,0
222683,60986,0,0.0,0,0,1,0
226,173309,0,0.0,0,0,0,0
277373,80944,0,0.0,0,0,4,0
2572,160417,0,0.0,0,0,4,0
7803,51892,0,0.0,0,0,0,0
131499,134704,0,0.0,0,0,4,0
66271,195847,0,0.0,0,0,0,0
70550,52471,0,0.0,0,0,3,0
4426,39631,0,0.0,0,0,0,0
16816,22947,0,0.0,0,0,0,0
98489,93293,0,0.0,0,0,3,0
197852,84112,0,0.0,0,0,24,0
141951,54808,0,0.0,0,0,0,0
10014,65377,0,0.0,0,0,0,0
110916,146105,0,0.0,0,0,0,0
65728,349118,0,0.0,0,0,0,0
88570,59361,0,0.0,0,0,0,0
90195,63393,0,0.0,0,0,1,0
367395,115354,0,0.0,0,0,0,0
66222,136170,0,0.0,0,0,2,0
2874,9162,0,0.0,0,0,2,0
68380,62333,0,0.0,0,0,1,0
394335,12520,0,0.0,0,0,1,0
259237,161867,0,0.0,0,0,0,0
79822,26367,0,0.0,0,0,1,0
9912,50097,0,0.0,0,0,10,0
102418,57155,0,0.0,0,0,0,0
54702,27518,0,0.0,0,0,1,0
230362,165698,0,0.0,0,0,4,0
297707,113162,0,0.0,0,0,2,0
11339,356924,0,0.0,0,0,12,0
27452,64124,0,0.0,0,0,2,0
17976,223808,0,0.0,0,0,0,0
13669,18484,0,0.0,0,0,4,0
107712,145651,0,0.0,0,0,0,0
212878,62942,0,0.0,0,0,0,0
255462,191049,0,0.0,0,0,2,0
50679,282759,0,0.0,0,0,0,0
188192,288993,0,0.0,0,0,0,0
15121,380139,0,0.0,0,0,0,0
104281,93316,0,0.0,0,0,0,0
6749,87810,0,0.0,0,0,2,0
176860,250519,0,0.0,0,0,3,0
302529,277021,0,0.0,0,0,0,0
3059,9017,0,0.0,0,0,9,0
165741,350169,0,0.0,0,0,0,0
35368,245037,0,0.0,0,0,2,0
12638,58608,0,0.0,0,0,2,0
98861,46788,0,0.0,0,0,0,0
6518,15754,0,0.0,0,0,0,0
72774,346369,0,0.0,0,0,0,0
105641,50679,0,0.0,0,0,0,0
72049,302964,0,0.0,0,0,3,0
18093,222576,0,0.0,0,0,2,0
233090,71167,0,0.0,0,0,1,0
136400,358079,0,0.0,0,0,0,0
17193,250066,0,0.0,0,0,5,0
295879,63392,0,0.0,0,0,3,0
10481,13416,0,0.0,0,0,6,0
9560,84684,0,0.0,0,0,0,0
132125,26395,0,0.0,0,0,1,0
188,9100,0,0.0,0,0,27,0
103824,5895,0,0.0,0,0,2,0
56723,27818,0,0.0,0,0,0,0
338631,76621,0,0.0,0,0,2,0
132433,59503,0,0.0,0,0,0,0
378352,450950,0,0.0,0,0,0,0
65838,80861,0,0.0,0,0,4,0
199626,20948,0,0.0,0,0,0,0
37009,86783,0,0.0,0,0,0,0
404953,21007,0,0.0,0,0,6,0
502,240829,0,0.0,0,0,14,0
42729,186289,0,0.0,0,0,9,0
106658,27518,0,0.0,0,0,1,0
80509,117661,0,0.0,0,0,1,0
8767,246058,0,0.0,0,0,0,0
65912,30489,0,0.0,0,0,0,0
7559,10880,0,0.0,0,0,0,0
75266,26342,0,0.0,0,0,4,0
265499,72514,0,0.0,0,0,1,0
37351,175015,0,0.0,0,0,0,0
12477,112676,0,0.0,0,0,2,0
123413,293547,0,0.0,0,0,6,0
216369,53908,0,0.0,0,0,0,0
14767,17274,0,0.0,0,0,2,0
304634,49464,0,0.0,0,0,0,0
50901,18639,0,0.0,0,0,88,0
407912,24209,0,0.0,0,0,2,0
239320,22051,0,0.0,0,0,0,0
267898,241533,0,0.0,0,0,0,0
36,32988,0,0.0,0,0,0,0
144099,47175,0,0.0,0,0,0,0
41692,10277,0,0.0,0,0,4,0
81477,91207,0,0.0,0,0,0,0
35334,56011,0,0.0,0,0,5,0
66744,235207,0,0.0,0,0,0,0
79021,114464,0,0.0,0,0,0,0
70974,326562,0,0.0,0,0,2,0
46783,379003,0,0.0,0,0,1,0
36371,24905,0,0.0,0,0,5,0
81294,90752,0,0.0,0,0,0,0
430414,305640,0,0.0,0,0,0,0
45528,29446,0,0.0,0,0,2,0
122855,156400,0,0.0,0,0,1,0
279205,27564,0,0.0,0,0,0,0
15799,392143,0,0.0,0,0,1,0
395533,138611,0,0.0,0,0,0,0
74467,412264,0,0.0,0,0,2,0
13123,64484,0,0.0,0,0,15,0
51964,418063,0,0.0,0,0,0,0
143182,12672,0,0.0,0,0,0,0
71342,280015,0,0.0,0,0,0,0
99185,250503,0,0.0,0,0,2,0
84761,348734,0,0.0,0,0,0,0
6928,324304,0,0.0,0,0,0,0
77212,93316,0,0.0,0,0,0,0
5804,8322,0,0.0,0,0,6,0
8628,90431,0,0.0,0,0,8,0
217992,26289,0,0.0,0,0,4,0
157708,64479,0,0.0,0,0,0,0
7219,91122,0,0.0,0,0,6,0
5635,8029,0,0.0,0,0,0,0
15645,88696,0,0.0,0,0,0,0
57456,30806,0,0.0,0,0,0,0
34277,8299,0,0.0,0,0,0,0
10519,125541,0,0.0,0,0,2,0
2654,71298,0,0.0,0,0,0,0
243446,244928,0,0.0,0,0,0,0
133434,269347,0,0.0,0,0,2,0
339655,78776,0,0.0,0,0,1,0
312038,286203,0,0.0,0,0,0,0
26386,193300,0,0.0,0,0,6,0
57436,94874,0,0.0,0,0,6,0
436433,257908,0,0.0,0,0,6,0
52186,31671,0,0.0,0,0,0,0
65915,108206,0,0.0,0,0,1,0
81504,27381,0,0.0,0,0,5,0
176193,30839,0,0.0,0,0,1,0
82392,51199,0,0.0,0,0,0,0
170063,121586,0,0.0,0,0,0,0
103235,209321,0,0.0,0,0,0,0
2839,376800,0,0.0,0,0,2,0
23204,64281,0,0.0,0,0,1,0
72768,77324,0,0.0,0,0,1,0
11395,18561,0,0.0,0,0,0,0
50023,57783,0,0.0,0,0,0,0
108119,184166,0,0.0,0,0,1,0
252182,57783,0,0.0,0,0,0,0
102206,148318,0,0.0,0,0,2,0
53040,86821,0,0.0,0,0,0,0
93388,194956,0,0.0,0,0,3,0
296939,215583,0,0.0,0,0,0,0
41692,29016,0,0.0,0,0,4,0
21287,27576,0,0.0,0,0,4,0
104180,414612,0,0.0,0,0,0,0
344083,18365,0,0.0,0,0,0,0
202936,51580,0,0.0,0,0,0,0
173843,184166,0,0.0,0,0,1,0
529,9160,0,0.0,0,0,14,0
83382,186797,0,0.0,0,0,9,0
101151,51749,0,0.0,0,0,4,0
210827,26660,0,0.0,0,0,0,0
7429,249365,0,0.0,0,0,0,0
80426,16613,0,0.0,0,0,5,0
308019,52329,0,0.0,0,0,0,0
34838,161744,0,0.0,0,0,8,0
35741,90459,0,0.0,0,0,0,0
147362,56063,0,0.0,0,0,0,0
132811,93303,0,0.0,0,0,3,0
49007,261487,0,0.0,0,0,0,0
138717,303284,0,0.0,0,0,0,0
396769,154332,0,0.0,0,0,6,0
37813,138231,0,0.0,0,0,1,0
312701,223200,0,0.0,0,0,4,0
13842,155357,0,0.0,0,0,0,0
207707,97971,0,0.0,0,0,0,0
73114,50835,0,0.0,0,0,0,0
76309,376537,0,0.0,0,0,3,0
52389,65146,0,0.0,0,0,0,0
99650,71320,0,0.0,0,0,1,0
315006,221269,0,0.0,0,0,0,0
10255,183195,0,0.0,0,0,4,0
362363,93314,0,0.0,0,0,3,0
71285,84780,0,0.0,0,0,0,0
35575,47868,0,0.0,0,0,2,0
362816,142988,0,0.0,0,0,0,0
99840,93097,0,0.0,0,0,3,0
899,61914,0,0.0,0,0,0,0
3527,9831,0,0.0,0,0,0,0
251691,128973,0,0.0,0,0,0,0
237343,316137,0,0.0,0,0,2,0
173705,61271,0,0.0,0,0,2,0
4658,12520,0,0.0,0,0,0,0
7803,12687,0,0.0,0,0,12,0
45477,87377,0,0.0,0,0,0,0
72835,8901,0,0.0,0,0,0,0
104130,16328,0,0.0,0,0,1,0
150140,220786,0,0.0,0,0,3,0
85802,53383,1,0.125,0.2239186238120062,0.011494252873563218,14,0
36905,49434,0,0.0,0,0,6,0
248383,62086,0,0.0,0,0,0,0
9513,22808,0,0.0,0,0,4,0
405147,128873,0,0.0,0,0,0,0
259181,63458,0,0.0,0,0,0,0
168273,58884,0,0.0,0,0,0,0
13566,112642,0,0.0,0,0,3,0
143908,218783,0,0.0,0,0,0,0
2216,79958,0,0.0,0,0,4,0
13141,61309,0,0.0,0,0,2,0
8628,314518,1,0.3333333333333333,0.161171841453854,0.00202020202020202,4,0
16163,163707,0,0.0,0,0,0,0
287967,62358,0,0.0,0,0,0,0
72666,154642,0,0.0,0,0,0,0
99986,39075,0,0.0,0,0,0,0
103761,11069,0,0.0,0,0,2,0
72583,23477,0,0.0,0,0,2,0
34746,23807,0,0.0,0,0,0,0
48265,185437,0,0.0,0,0,0,0
9707,128973,0,0.0,0,0,0,0
83946,24750,0,0.0,0,0,0,0
50835,185199,0,0.0,0,0,0,0
1999,96952,0,0.0,0,0,7,0
99046,250413,0,0.0,0,0,2,0
199578,216748,0,0.0,0,0,0,0
142873,52238,0,0.0,0,0,0,0
134354,10093,0,0.0,0,0,0,0
330229,282758,0,0.0,0,0,0,0
110585,345443,0,0.0,0,0,0,0
20399,62573,0,0.0,0,0,0,0
8023,125419,0,0.0,0,0,0,0
36,15615,0,0.0,0,0,2,0
186037,87805,0,0.0,0,0,0,0
71953,13551,0,0.0,0,0,2,0
100666,148276,0,0.0,0,0,2,0
79911,25197,0,0.0,0,0,3,0
33800,37568,0,0.0,0,0,0,0
199491,62942,0,0.0,0,0,0,0
37759,27999,0,0.0,0,0,4,0
45745,86043,0,0.0,0,0,1,0
38391,19207,0,0.0,0,0,0,0
24215,30598,0,0.0,0,0,4,0
210500,51624,0,0.0,0,0,0,0
4602,259879,0,0.0,0,0,0,0
232497,237462,0,0.0,0,0,0,0
142540,228011,0,0.0,0,0,8,0
21727,30225,0,0.0,0,0,0,0
51324,250236,0,0.0,0,0,0,0
10481,97069,0,0.0,0,0,1,0
111678,56357,0,0.0,0,0,0,0
34746,8425,0,0.0,0,0,1,0
3311,93208,0,0.0,0,0,0,0
35150,154666,0,0.0,0,0,0,0
168985,130735,0,0.0,0,0,0,0
12159,93388,0,0.0,0,0,6,0
79601,95964,0,0.0,0,0,0,0
327714,12698,0,0.0,0,0,2,0
140713,11450,0,0.0,0,0,2,0
6666,248520,0,0.0,0,0,0,0
39882,109700,0,0.0,0,0,2,0
101386,346362,0,0.0,0,0,0,0
485,127401,0,0.0,0,0,39,0
163890,447593,0,0.0,0,0,2,0
33175,138849,0,0.0,0,0,1,0
146791,61145,0,0.0,0,0,2,0
131570,58051,0,0.0,0,0,6,0
75865,376582,0,0.0,0,0,6,0
10752,116222,0,0.0,0,0,2,0
251706,91823,0,0.0,0,0,5,0
84824,379869,0,0.0,0,0,0,0
52696,64124,0,0.0,0,0,2,0
4134,206773,0,0.0,0,0,0,0
71787,318856,0,0.0,0,0,0,0
67504,176263,0,0.0,0,0,1,0
20096,30806,0,0.0,0,0,0,0
105790,64280,0,0.0,0,0,0,0
111709,212116,0,0.0,0,0,1,0
73034,9192,0,0.0,0,0,8,0
67163,2009,0,0.0,0,0,1,0
68465,365327,0,0.0,0,0,0,0
52448,26367,0,0.0,0,0,0,0
109425,21045,0,0.0,0,0,0,0
67369,137233,0,0.0,0,0,4,0
8775,97852,0,0.0,0,0,4,0
6122,51300,0,0.0,0,0,2,0
66062,362678,0,0.0,0,0,2,0
39609,52898,0,0.0,0,0,2,0
169642,8321,0,0.0,0,0,32,0
336268,97375,0,0.0,0,0,0,0
11351,61944,0,0.0,0,0,3,0
70066,6316,0,0.0,0,0,0,0
37568,281856,0,0.0,0,0,0,0
715,55980,0,0.0,0,0,0,0
106706,17656,0,0.0,0,0,1,0
101270,324955,1,0.2,0.161171841453854,0.00202020202020202,5,0
214658,184276,0,0.0,0,0,0,0
42736,208214,0,0.0,0,0,0,0
14602,282806,0,0.0,0,0,25,0
76112,53354,0,0.0,0,0,1,0
35211,100835,0,0.0,0,0,0,0
104557,96822,0,0.0,0,0,0,0
368402,121963,0,0.0,0,0,3,0
49818,28856,0,0.0,0,0,0,0
358640,63800,0,0.0,0,0,3,0
396076,89108,0,0.0,0,0,3,0
154,232004,0,0.0,0,0,1,0
66986,90283,0,0.0,0,0,0,0
77212,250784,0,0.0,0,0,1,0
70988,49828,0,0.0,0,0,0,0
37568,81415,0,0.0,0,0,0,0
367785,401645,0,0.0,0,0,0,0
42598,55963,0,0.0,0,0,1,0
35421,48745,0,0.0,0,0,0,0
440449,154488,0,0.0,0,0,2,0
187738,57468,0,0.0,0,0,4,0
266702,60516,0,0.0,0,0,3,0
1876,27452,0,0.0,0,0,2,0
715,2127,0,0.0,0,0,0,0
1301,34460,0,0.0,0,0,12,0
275812,421021,0,0.0,0,0,1,0
264657,8767,0,0.0,0,0,22,0
430414,114312,0,0.0,0,0,24,0
68420,30355,0,0.0,0,0,4,0
75955,341582,0,0.0,0,0,1,0
52497,353461,0,0.0,0,0,0,0
48372,85337,0,0.0,0,0,0,0
32988,430348,0,0.0,0,0,0,0
50200,85736,0,0.0,0,0,4,0
69100,191307,0,0.0,0,0,0,0
3629,299086,0,0.0,0,0,0,0
173652,88292,0,0.0,0,0,0,0
37510,276476,0,0.0,0,0,8,0
246023,62341,0,0.0,0,0,1,0
133256,96035,0,0.0,0,0,1,0
76324,349775,0,0.0,0,0,0,0
4514,72854,0,0.0,0,0,4,0
80251,194340,0,0.0,0,0,2,0
175716,25342,0,0.0,0,0,0,0
9978,95089,0,0.0,0,0,2,0
278793,387729,0,0.0,0,0,4,0
180496,116185,0,0.0,0,0,3,0
38672,24923,0,0.0,0,0,0,0
83409,20453,0,0.0,0,0,0,0
209648,26139,0,0.0,0,0,0,0
354,5219,0,0.0,0,0,2,0
2671,84902,0,0.0,0,0,70,0
71859,84788,0,0.0,0,0,0,0
205,27518,0,0.0,0,0,43,0
158075,357527,0,0.0,0,0,0,0
168393,54034,0,0.0,0,0,0,0
215055,95069,0,0.0,0,0,3,0
42691,49873,0,0.0,0,0,2,0
203248,81535,0,0.0,0,0,0,0
87548,57032,0,0.0,0,0,0,0
198328,52468,0,0.0,0,0,0,0
4957,180353,0,0.0,0,0,0,0
215055,348871,0,0.0,0,0,3,0
267269,86029,0,0.0,0,0,0,0
145,123248,0,0.0,0,0,0,0
243446,90983,0,0.0,0,0,0,0
82559,29168,0,0.0,0,0,1,0
383594,95670,0,0.0,0,0,0,0
36880,6270,1,1.0,0.1754249449407652,0.0033444816053511705,1,0
1101,90974,0,0.0,0,0,4,0
361493,7807,0,0.0,0,0,4,0
180421,51142,0,0.0,0,0,0,0
350772,65395,0,0.0,0,0,0,0
65639,44448,0,0.0,0,0,0,0
36,24121,0,0.0,0,0,2,0
18944,93324,0,0.0,0,0,6,0
98630,15769,0,0.0,0,0,0,0
74700,213809,0,0.0,0,0,0,0
45004,387707,0,0.0,0,0,0,0
26135,93335,0,0.0,0,0,12,0
87210,157720,0,0.0,0,0,6,0
433004,87439,0,0.0,0,0,0,0
33833,178353,0,0.0,0,0,0,0
100162,106596,0,0.0,0,0,6,0
1445,224777,0,0.0,0,0,0,0
200864,7926,0,0.0,0,0,1,0
78,109004,0,0.0,0,0,0,0
5113,73077,0,0.0,0,0,110,0
73220,91910,0,0.0,0,0,0,0
143227,110717,0,0.0,0,0,0,0
151887,90454,0,0.0,0,0,0,0
240382,88801,0,0.0,0,0,3,0
136542,88526,0,0.0,0,0,1,0
12081,23399,0,0.0,0,0,18,0
578,80319,0,0.0,0,0,2,0
216939,58048,0,0.0,0,0,0,0
142340,443349,0,0.0,0,0,0,0
314518,158490,0,0.0,0,0,2,0
6583,152357,0,0.0,0,0,0,0
52897,21471,0,0.0,0,0,0,0
385,26352,0,0.0,0,0,20,0
246927,286779,0,0.0,0,0,1,0
74014,85508,0,0.0,0,0,0,0
66047,88700,0,0.0,0,0,0,0
88671,26036,0,0.0,0,0,0,0
6935,178840,0,0.0,0,0,0,0
73514,64328,0,0.0,0,0,3,0
60453,64197,0,0.0,0,0,0,0
1639,20988,0,0.0,0,0,0,0
268847,349418,0,0.0,0,0,0,0
177443,63159,0,0.0,0,0,0,0
99380,89576,0,0.0,0,0,0,0
92693,93279,0,0.0,0,0,0,0
16088,30631,0,0.0,0,0,0,0
226475,64995,0,0.0,0,0,0,0
714,130856,0,0.0,0,0,1,0
13320,21190,0,0.0,0,0,1,0
83356,52087,0,0.0,0,0,58,0
132830,89536,0,0.0,0,0,0,0
76846,383372,0,0.0,0,0,4,0
35369,195572,0,0.0,0,0,4,0
4987,195818,0,0.0,0,0,0,0
52669,20103,0,0.0,0,0,0,0
51513,128500,0,0.0,0,0,3,0
433288,144627,0,0.0,0,0,0,0
33668,46537,0,0.0,0,0,4,0
197942,310284,0,0.0,0,0,0,0
105360,98064,0,0.0,0,0,0,0
109128,93612,0,0.0,0,0,0,0
44794,111031,0,0.0,0,0,0,0
51694,29233,0,0.0,0,0,10,0
75487,77916,0,0.0,0,0,0,0
7149,282806,0,0.0,0,0,1,0
150437,29029,0,0.0,0,0,1,0
369813,19841,0,0.0,0,0,0,0
76814,121863,0,0.0,0,0,0,0
118527,62580,0,0.0,0,0,4,0
2222,54974,0,0.0,0,0,0,0
109729,32396,0,0.0,0,0,0,0
68601,64808,0,0.0,0,0,7,0
24700,453556,0,0.0,0,0,0,0
119425,157430,0,0.0,0,0,0,0
6658,388103,0,0.0,0,0,6,0
229447,24923,0,0.0,0,0,6,0
41595,116832,0,0.0,0,0,0,0
42677,16140,0,0.0,0,0,6,0
9679,89294,0,0.0,0,0,6,0
206392,142580,0,0.0,0,0,6,0
36174,55783,0,0.0,0,0,2,0
80839,64160,0,0.0,0,0,2,0
69507,88215,0,0.0,0,0,0,0
102985,114835,0,0.0,0,0,0,0
165283,157555,0,0.0,0,0,0,0
214911,154581,0,0.0,0,0,2,0
170316,53163,0,0.0,0,0,0,0
376137,161925,0,0.0,0,0,0,0
623,84858,0,0.0,0,0,2,0
99979,39882,0,0.0,0,0,2,0
398256,79469,0,0.0,0,0,1,0
35430,8966,0,0.0,0,0,0,0
267252,196360,0,0.0,0,0,4,0
34460,154218,0,0.0,0,0,0,0
718,38134,0,0.0,0,0,0,0
267650,370329,0,0.0,0,0,0,0
28137,62833,0,0.0,0,0,3,0
364689,217523,0,0.0,0,0,3,0
74360,26334,0,0.0,0,0,1,0
332152,202225,0,0.0,0,0,0,0
144380,92529,0,0.0,0,0,1,0
53542,22729,0,0.0,0,0,0,0
75448,113759,0,0.0,0,0,1,0
37594,75964,0,0.0,0,0,0,0
67504,72949,0,0.0,0,0,0,0
75080,54718,0,0.0,0,0,0,0
6658,276116,0,0.0,0,0,0,0
363452,55990,0,0.0,0,0,1,0
598,50235,0,0.0,0,0,2,0
250827,87485,0,0.0,0,0,0,0
13137,85658,0,0.0,0,0,3,0
212289,81477,0,0.0,0,0,0,0
13001,81477,0,0.0,0,0,0,0
39043,306045,0,0.0,0,0,2,0
430851,12606,0,0.0,0,0,0,0
198778,52771,0,0.0,0,0,0,0
38562,74700,0,0.0,0,0,0,0
431252,118755,0,0.0,0,0,9,0
666,401328,0,0.0,0,0,0,0
238289,226803,0,0.0,0,0,0,0
166173,150118,0,0.0,0,0,3,0
70120,57175,0,0.0,0,0,3,0
33800,199700,0,0.0,0,0,0,0
16331,83129,0,0.0,0,0,2,0
5473,80212,0,0.0,0,0,0,0
70757,65146,0,0.0,0,0,4,0
329706,11341,0,0.0,0,0,0,0
90661,64995,0,0.0,0,0,0,0
47710,121963,0,0.0,0,0,4,0
277074,64280,0,0.0,0,0,0,0
70830,205941,0,0.0,0,0,1,0
9258,212289,0,0.0,0,0,5,0
7688,292198,0,0.0,0,0,1,0
186017,229136,0,0.0,0,0,2,0
206361,52355,0,0.0,0,0,0,0
108958,77890,0,0.0,0,0,1,0
234614,387729,0,0.0,0,0,0,0
36053,333269,0,0.0,0,0,0,0
46700,50816,0,0.0,0,0,0,0
120471,96917,0,0.0,0,0,2,0
11671,88999,0,0.0,0,0,0,0
38034,71342,0,0.0,0,0,4,0
13879,180277,0,0.0,0,0,4,0
426288,56333,0,0.0,0,0,4,0
33461,29721,0,0.0,0,0,9,0
8223,97899,0,0.0,0,0,0,0
52183,59144,0,0.0,0,0,1,0
98458,7146,0,0.0,0,0,1,0
74465,353050,0,0.0,0,0,0,0
329362,212705,0,0.0,0,0,2,0
10770,249258,0,0.0,0,0,0,0
65852,32532,0,0.0,0,0,0,0
166216,4886,0,0.0,0,0,0,0
138611,8056,0,0.0,0,0,0,0
85479,25850,0,0.0,0,0,0,0
134333,92949,0,0.0,0,0,4,0
8347,275111,0,0.0,0,0,3,0
208778,92177,0,0.0,0,0,0,0
79557,83192,0,0.0,0,0,4,0
39153,113798,0,0.0,0,0,2,0
168925,8463,0,0.0,0,0,0,0
361348,428691,0,0.0,0,0,3,0
134423,85165,0,0.0,0,0,4,0
180038,115543,0,0.0,0,0,4,0
764,63669,0,0.0,0,0,0,0
72840,61891,0,0.0,0,0,4,0
308994,18089,0,0.0,0,0,0,0
2175,112683,0,0.0,0,0,14,0
125093,31617,0,0.0,0,0,3,0
66498,337067,0,0.0,0,0,0,0
17334,119406,0,0.0,0,0,2,0
55039,23355,0,0.0,0,0,3,0
443373,58492,0,0.0,0,0,2,0
46811,262127,0,0.0,0,0,2,0
74295,110733,0,0.0,0,0,9,0
150857,90718,0,0.0,0,0,2,0
69253,90803,0,0.0,0,0,1,0
197729,367446,0,0.0,0,0,0,0
10434,242707,0,0.0,0,0,3,0
9997,246023,0,0.0,0,0,1,0
219383,186813,0,0.0,0,0,0,0
215990,88700,0,0.0,0,0,2,0
150522,57801,0,0.0,0,0,2,0
89294,195644,0,0.0,0,0,6,0
40799,95986,0,0.0,0,0,0,0
46579,354883,0,0.0,0,0,0,0
75213,77516,0,0.0,0,0,0,0
329256,150522,0,0.0,0,0,2,0
718,11162,0,0.0,0,0,0,0
77938,424732,0,0.0,0,0,1,0
46788,440805,0,0.0,0,0,0,0
342871,124459,0,0.0,0,0,2,0
9741,88347,0,0.0,0,0,2,0
207689,148719,0,0.0,0,0,5,0
2216,11337,0,0.0,0,0,8,0
3726,26633,0,0.0,0,0,27,0
43914,93468,0,0.0,0,0,0,0
19604,87159,0,0.0,0,0,0,0
4893,103451,0,0.0,0,0,48,0
35368,122166,0,0.0,0,0,0,0
118346,119130,0,0.0,0,0,2,0
44469,130001,0,0.0,0,0,2,0
6408,277840,0,0.0,0,0,2,0
1876,424732,0,0.0,0,0,1,0
204757,26352,0,0.0,0,0,20,0
9914,219373,0,0.0,0,0,0,0
55786,30231,0,0.0,0,0,22,0
