node1,node2,CN,JC,AA,RA,PA,label
155422,320023,0,0.0,0,0,75,0
138921,81681,0,0.0,0,0,20,0
221095,59418,0,0.0,0,0,6,0
183155,28004,0,0.0,0,0,56,0
175438,145130,0,0.0,0,0,6,0
230781,86811,0,0.0,0,0,110,0
187601,220736,0,0.0,0,0,12,0
7732,117476,0,0.0,0,0,30,0
165161,292976,0,0.0,0,0,12,0
258043,30402,0,0.0,0,0,30,0
39983,251312,0,0.0,0,0,27,0
51656,22880,0,0.0,0,0,15,0
13037,97984,0,0.0,0,0,54,0
210783,58303,0,0.0,0,0,90,0
68491,205683,0,0.0,0,0,20,0
23660,60661,0,0.0,0,0,65,0
157510,322462,0,0.0,0,0,28,0
48580,191553,0,0.0,0,0,144,0
208249,129444,0,0.0,0,0,120,0
72667,176612,0,0.0,0,0,0,0
48965,53957,0,0.0,0,0,140,0
238715,149310,0,0.0,0,0,20,0
181513,30820,0,0.0,0,0,216,0
120137,161335,0,0.0,0,0,17,0
92347,130136,0,0.0,0,0,25,0
84749,158697,0,0.0,0,0,48,0
141222,128274,0,0.0,0,0,22,0
114914,19279,0,0.0,0,0,210,0
207677,110578,0,0.0,0,0,42,0
58566,30382,0,0.0,0,0,22,0
58028,96795,0,0.0,0,0,45,0
25241,97726,0,0.0,0,0,88,0
6889,204845,0,0.0,0,0,0,0
39420,46185,0,0.0,0,0,969,0
412222,25200,0,0.0,0,0,448,0
317077,29290,0,0.0,0,0,18,0
168266,276416,0,0.0,0,0,13,0
21134,24870,1,0.03225806451612903,0.36926937306885504,0.06666666666666667,252,0
77604,24043,0,0.0,0,0,0,0
149235,219588,0,0.0,0,0,65,0
72695,76105,0,0.0,0,0,156,0
141222,80770,0,0.0,0,0,198,0
404914,210306,0,0.0,0,0,84,0
67855,97818,0,0.0,0,0,15,0
12758,51275,0,0.0,0,0,6,0
366665,14652,0,0.0,0,0,24,0
328490,112669,0,0.0,0,0,0,0
48095,16578,0,0.0,0,0,105,0
238983,212378,0,0.0,0,0,96,0
89983,126523,0,0.0,0,0,0,0
146301,196035,0,0.0,0,0,8,0
75272,51134,0,0.0,0,0,98,0
404463,88496,0,0.0,0,0,40,0
122219,64124,0,0.0,0,0,45,0
26054,161754,0,0.0,0,0,220,0
328285,74381,0,0.0,0,0,39,0
102411,17050,0,0.0,0,0,10,0
109424,160556,0,0.0,0,0,64,0
44666,162519,0,0.0,0,0,8,0
181381,27945,0,0.0,0,0,12,0
82940,20747,0,0.0,0,0,18,0
121444,187694,0,0.0,0,0,36,0
361656,49823,0,0.0,0,0,864,0
236630,28402,0,0.0,0,0,14,0
132293,121792,0,0.0,0,0,33,0
111795,178097,0,0.0,0,0,0,0
190325,61148,0,0.0,0,0,72,0
403397,113796,0,0.0,0,0,11,0
109958,53516,0,0.0,0,0,3,0
72332,185248,0,0.0,0,0,10,0
32925,58185,0,0.0,0,0,90,0
318697,125448,0,0.0,0,0,128,0
68817,178633,0,0.0,0,0,42,0
58183,95610,0,0.0,0,0,49,0
116274,359331,0,0.0,0,0,144,0
76272,144488,0,0.0,0,0,144,0
168848,80188,0,0.0,0,0,24,0
12330,148571,0,0.0,0,0,24,0
44652,309177,0,0.0,0,0,153,0
44736,54738,0,0.0,0,0,1,0
138962,94288,0,0.0,0,0,4,0
117848,92671,0,0.0,0,0,6,0
33476,193983,0,0.0,0,0,0,0
403305,97838,0,0.0,0,0,42,0
114901,85887,0,0.0,0,0,2,0
169108,116603,0,0.0,0,0,9,0
54622,64724,0,0.0,0,0,0,0
975,59792,0,0.0,0,0,259,0
2564,109192,0,0.0,0,0,12,0
328074,40922,0,0.0,0,0,98,0
361636,110119,0,0.0,0,0,648,0
319069,188068,0,0.0,0,0,140,0
131317,35014,0,0.0,0,0,24,0
17404,91699,0,0.0,0,0,45,0
104156,61580,0,0.0,0,0,12,0
37657,188930,0,0.0,0,0,0,0
517,160768,0,0.0,0,0,0,0
115572,18863,0,0.0,0,0,4,0
106177,50837,0,0.0,0,0,3,0
46213,129276,0,0.0,0,0,240,0
102800,54122,0,0.0,0,0,21,0
132405,82324,0,0.0,0,0,55,0
76305,112199,0,0.0,0,0,0,0
101691,215566,0,0.0,0,0,6,0
102533,206671,0,0.0,0,0,0,0
13087,186722,0,0.0,0,0,40,0
59367,61002,0,0.0,0,0,68,0
34332,96259,0,0.0,0,0,45,0
17049,319168,0,0.0,0,0,104,0
102960,130913,0,0.0,0,0,144,0
43871,25192,0,0.0,0,0,340,0
234277,320661,0,0.0,0,0,9,0
332686,211122,0,0.0,0,0,36,0
153636,90483,0,0.0,0,0,0,0
140707,120393,0,0.0,0,0,90,0
361659,92235,0,0.0,0,0,486,0
217383,61197,0,0.0,0,0,16,0
10507,262113,0,0.0,0,0,84,0
6473,60673,0,0.0,0,0,45,0
14067,21820,0,0.0,0,0,54,0
73335,191076,0,0.0,0,0,18,0
35157,144988,0,0.0,0,0,72,0
72396,77172,0,0.0,0,0,98,0
24700,261806,0,0.0,0,0,72,0
232881,52213,0,0.0,0,0,33,0
151153,282989,0,0.0,0,0,88,0
40154,191823,0,0.0,0,0,24,0
52652,161175,0,0.0,0,0,15,0
38664,71660,0,0.0,0,0,220,0
184851,119673,0,0.0,0,0,4,0
4425,86727,0,0.0,0,0,15,0
4018,152203,0,0.0,0,0,24,0
2701,6728,0,0.0,0,0,11,0
38659,10680,0,0.0,0,0,21,0
230833,112391,0,0.0,0,0,20,0
49323,320935,0,0.0,0,0,48,0
975,48359,0,0.0,0,0,63,0
141806,150703,0,0.0,0,0,18,0
136252,105014,0,0.0,0,0,8,0
132050,59588,0,0.0,0,0,63,0
83006,51540,0,0.0,0,0,28,0
364527,136443,0,0.0,0,0,112,0
57114,27384,0,0.0,0,0,75,0
172414,13671,0,0.0,0,0,9,0
140636,91279,0,0.0,0,0,5,0
37743,323501,0,0.0,0,0,20,0
328283,17049,0,0.0,0,0,104,0
116957,60033,0,0.0,0,0,16,0
67493,286475,0,0.0,0,0,348,0
39221,94766,0,0.0,0,0,119,0
102574,222878,0,0.0,0,0,8,0
230760,15574,0,0.0,0,0,150,0
291577,129665,0,0.0,0,0,24,0
70802,6037,0,0.0,0,0,18,0
86772,120410,0,0.0,0,0,5,0
18797,27945,0,0.0,0,0,62,0
13639,189917,0,0.0,0,0,30,0
139457,158612,0,0.0,0,0,40,0
188542,192044,0,0.0,0,0,190,0
66484,34975,0,0.0,0,0,129,0
6760,257716,0,0.0,0,0,288,0
2079,127023,0,0.0,0,0,4,0
412063,126287,0,0.0,0,0,60,0
33050,54588,0,0.0,0,0,1,0
295636,211394,0,0.0,0,0,60,0
39434,42676,0,0.0,0,0,18,0
116648,28615,0,0.0,0,0,84,0
27980,97618,0,0.0,0,0,6,0
49594,86473,0,0.0,0,0,36,0
99014,240821,0,0.0,0,0,11,0
51459,257186,0,0.0,0,0,50,0
35151,193668,0,0.0,0,0,42,0
100741,189740,0,0.0,0,0,60,0
35770,56780,0,0.0,0,0,5,0
102496,219432,0,0.0,0,0,16,0
59757,31692,0,0.0,0,0,27,0
15136,152340,0,0.0,0,0,1,0
121557,318478,0,0.0,0,0,36,0
23660,61937,0,0.0,0,0,78,0
132301,114903,0,0.0,0,0,88,0
11445,320933,0,0.0,0,0,128,0
6402,8395,0,0.0,0,0,5,0
14406,214237,0,0.0,0,0,12,0
142877,321785,0,0.0,0,0,36,0
299104,321755,0,0.0,0,0,78,0
237303,56449,0,0.0,0,0,35,0
100798,293475,0,0.0,0,0,44,0
48879,248455,0,0.0,0,0,6,0
116360,90566,0,0.0,0,0,54,0
44490,13810,0,0.0,0,0,0,0
86899,353943,0,0.0,0,0,448,0
151643,96017,0,0.0,0,0,240,0
403390,52148,0,0.0,0,0,110,0
40981,97520,0,0.0,0,0,45,0
2463,243163,0,0.0,0,0,161,0
29459,127819,0,0.0,0,0,38,0
79491,286366,0,0.0,0,0,380,0
265058,291183,0,0.0,0,0,56,0
132292,364600,0,0.0,0,0,165,0
113392,291507,0,0.0,0,0,56,0
167935,118822,0,0.0,0,0,28,0
131741,76744,0,0.0,0,0,80,0
364477,83076,0,0.0,0,0,480,0
34044,121259,0,0.0,0,0,110,0
108767,62399,0,0.0,0,0,2,0
213550,21064,0,0.0,0,0,36,0
172337,290019,0,0.0,0,0,0,0
332712,50052,0,0.0,0,0,45,0
81996,57906,0,0.0,0,0,63,0
25838,321182,0,0.0,0,0,54,0
114298,223457,0,0.0,0,0,261,0
361653,58826,0,0.0,0,0,54,0
77137,118117,0,0.0,0,0,0,0
3282,12110,0,0.0,0,0,253,0
197579,25784,0,0.0,0,0,360,0
119540,91493,0,0.0,0,0,108,0
15501,97685,0,0.0,0,0,6,0
367614,185617,0,0.0,0,0,132,0
100798,7645,0,0.0,0,0,24,0
56482,29992,0,0.0,0,0,3,0
78341,21620,0,0.0,0,0,60,0
171169,121147,0,0.0,0,0,20,0
54951,319198,0,0.0,0,0,38,0
78422,31799,0,0.0,0,0,10,0
77983,216542,0,0.0,0,0,60,0
115629,52390,0,0.0,0,0,10,0
75367,54020,0,0.0,0,0,7,0
74438,322268,0,0.0,0,0,0,0
82432,29276,0,0.0,0,0,20,0
118217,121604,0,0.0,0,0,42,0
138720,106547,0,0.0,0,0,8,0
361300,92998,0,0.0,0,0,126,0
240616,30815,0,0.0,0,0,860,0
75429,22661,0,0.0,0,0,116,0
139307,88781,0,0.0,0,0,0,0
33971,6959,0,0.0,0,0,234,0
42917,65131,0,0.0,0,0,6,0
7494,57995,0,0.0,0,0,54,0
248828,29769,0,0.0,0,0,32,0
245974,18298,0,0.0,0,0,4,0
100700,5659,0,0.0,0,0,20,0
99843,176991,0,0.0,0,0,12,0
66368,163347,0,0.0,0,0,90,0
146725,153562,0,0.0,0,0,120,0
72412,25543,0,0.0,0,0,84,0
304827,245705,0,0.0,0,0,30,0
41853,22015,0,0.0,0,0,9,0
41816,20650,0,0.0,0,0,42,0
244734,91552,0,0.0,0,0,14,0
80270,279435,0,0.0,0,0,7,0
232186,141261,0,0.0,0,0,52,0
74359,58012,0,0.0,0,0,13,0
164857,37167,0,0.0,0,0,6,0
58145,257716,0,0.0,0,0,16,0
147574,90180,0,0.0,0,0,6,0
137419,320710,0,0.0,0,0,0,0
87628,161175,0,0.0,0,0,18,0
102337,4945,0,0.0,0,0,0,0
74206,46088,0,0.0,0,0,1,0
112162,50105,0,0.0,0,0,40,0
135564,234621,0,0.0,0,0,12,0
9990,81006,0,0.0,0,0,75,0
219588,157153,0,0.0,0,0,20,0
403832,129161,0,0.0,0,0,56,0
39923,31014,0,0.0,0,0,364,0
100174,116360,0,0.0,0,0,36,0
165057,4018,0,0.0,0,0,10,0
23732,291899,0,0.0,0,0,32,0
66189,132675,0,0.0,0,0,40,0
77666,320661,0,0.0,0,0,6,0
165663,22212,0,0.0,0,0,12,0
231196,25908,0,0.0,0,0,60,0
6817,83928,0,0.0,0,0,70,0
166820,90607,0,0.0,0,0,20,0
8471,16370,0,0.0,0,0,168,0
26212,127556,0,0.0,0,0,3,0
166514,9477,0,0.0,0,0,0,0
319458,64577,0,0.0,0,0,72,0
106650,59409,0,0.0,0,0,10,0
229455,9852,0,0.0,0,0,140,0
144328,59853,0,0.0,0,0,28,0
85924,23737,0,0.0,0,0,108,0
230802,179635,0,0.0,0,0,40,0
131429,137686,0,0.0,0,0,12,0
138962,64848,0,0.0,0,0,0,0
155784,26677,0,0.0,0,0,76,0
206405,153102,0,0.0,0,0,40,0
70221,43189,0,0.0,0,0,57,0
174564,286352,0,0.0,0,0,540,0
125839,97748,0,0.0,0,0,45,0
12811,59804,0,0.0,0,0,10,0
81821,190193,0,0.0,0,0,8,0
86865,318390,0,0.0,0,0,6,0
73418,270877,0,0.0,0,0,72,0
81550,21514,0,0.0,0,0,0,0
73095,86285,0,0.0,0,0,7,0
151201,97231,0,0.0,0,0,16,0
231805,183437,0,0.0,0,0,234,0
37347,82060,0,0.0,0,0,4,0
98494,90873,0,0.0,0,0,60,0
164604,195272,0,0.0,0,0,8,0
5552,105878,0,0.0,0,0,24,0
67899,44601,0,0.0,0,0,6,0
145962,91290,0,0.0,0,0,0,0
102496,326340,0,0.0,0,0,8,0
133670,188146,0,0.0,0,0,45,0
37995,59189,0,0.0,0,0,39,0
151964,93933,0,0.0,0,0,24,0
113227,286510,0,0.0,0,0,62,0
59435,128402,0,0.0,0,0,42,0
232518,79853,0,0.0,0,0,42,0
88006,64475,0,0.0,0,0,50,0
112935,146725,0,0.0,0,0,60,0
19300,92719,0,0.0,0,0,12,0
210497,20459,0,0.0,0,0,98,0
302242,43393,0,0.0,0,0,13,0
137690,286456,0,0.0,0,0,289,0
346835,120290,0,0.0,0,0,11,0
210614,63482,0,0.0,0,0,0,0
18076,50859,0,0.0,0,0,99,0
105836,145390,0,0.0,0,0,208,0
140389,186105,0,0.0,0,0,3,0
234168,48870,0,0.0,0,0,10,0
92231,64436,0,0.0,0,0,60,0
34284,185624,0,0.0,0,0,14,0
66384,145185,0,0.0,0,0,72,0
198799,182766,0,0.0,0,0,5,0
33066,26312,0,0.0,0,0,0,0
100291,189630,0,0.0,0,0,32,0
75879,43757,0,0.0,0,0,18,0
110709,58185,0,0.0,0,0,75,0
247975,30903,0,0.0,0,0,0,0
56731,57151,0,0.0,0,0,18,0
134068,177416,0,0.0,0,0,32,0
172323,53209,0,0.0,0,0,0,0
92840,31373,0,0.0,0,0,12,0
168945,88280,0,0.0,0,0,6,0
6134,20177,0,0.0,0,0,96,0
266972,181747,0,0.0,0,0,17,0
67444,286351,0,0.0,0,0,64,0
296201,246013,0,0.0,0,0,100,0
44560,129161,0,0.0,0,0,0,0
363648,17249,0,0.0,0,0,36,0
115177,215566,0,0.0,0,0,36,0
635,13829,0,0.0,0,0,105,0
275175,84673,0,0.0,0,0,2,0
232997,62766,0,0.0,0,0,132,0
77457,180648,0,0.0,0,0,28,0
199624,269862,0,0.0,0,0,25,0
7645,217983,0,0.0,0,0,42,0
267654,177459,0,0.0,0,0,52,0
54655,190325,0,0.0,0,0,56,0
328201,73830,0,0.0,0,0,46,0
206637,280727,0,0.0,0,0,4,0
205210,318570,0,0.0,0,0,28,0
141028,186487,0,0.0,0,0,10,0
79214,52548,0,0.0,0,0,96,0
5366,61707,0,0.0,0,0,10,0
14221,96275,0,0.0,0,0,120,0
328283,185617,0,0.0,0,0,143,0
10400,248095,0,0.0,0,0,48,0
8091,12469,0,0.0,0,0,72,0
240799,290019,0,0.0,0,0,42,0
169003,43139,0,0.0,0,0,24,0
216332,222486,0,0.0,0,0,24,0
183034,55123,0,0.0,0,0,8,0
79223,153693,0,0.0,0,0,6,0
164831,183564,0,0.0,0,0,156,0
153247,24022,0,0.0,0,0,20,0
117221,159092,0,0.0,0,0,33,0
34601,144328,0,0.0,0,0,16,0
48047,118007,0,0.0,0,0,260,0
219947,190577,0,0.0,0,0,98,0
109027,215384,0,0.0,0,0,0,0
53496,95874,0,0.0,0,0,15,0
263799,9448,0,0.0,0,0,55,0
276875,92721,0,0.0,0,0,3,0
45657,276639,0,0.0,0,0,28,0
342258,58012,0,0.0,0,0,39,0
67886,101184,0,0.0,0,0,8,0
3352,71936,0,0.0,0,0,64,0
58250,223178,0,0.0,0,0,0,0
99251,212670,0,0.0,0,0,15,0
243457,92025,0,0.0,0,0,42,0
235547,7771,0,0.0,0,0,52,0
176587,84026,0,0.0,0,0,70,0
75773,161792,0,0.0,0,0,0,0
234580,121728,0,0.0,0,0,88,0
83814,64319,0,0.0,0,0,28,0
361851,20459,0,0.0,0,0,294,0
264372,109654,0,0.0,0,0,24,0
275032,116360,0,0.0,0,0,36,0
38382,75796,0,0.0,0,0,4,0
17047,322880,0,0.0,0,0,22,0
65258,32635,0,0.0,0,0,45,0
86234,360085,0,0.0,0,0,96,0
35025,27774,0,0.0,0,0,9,0
553,134828,0,0.0,0,0,33,0
238414,58826,0,0.0,0,0,5,0
90905,228441,0,0.0,0,0,6,0
51955,24069,0,0.0,0,0,8,0
99189,52854,0,0.0,0,0,16,0
13473,23656,0,0.0,0,0,112,0
164471,50157,0,0.0,0,0,12,0
321634,161175,0,0.0,0,0,51,0
287853,125797,0,0.0,0,0,90,0
286584,191909,0,0.0,0,0,85,0
216228,90534,0,0.0,0,0,24,0
47345,360085,0,0.0,0,0,216,0
66944,183441,0,0.0,0,0,36,0
104316,24728,0,0.0,0,0,180,0
141045,61690,0,0.0,0,0,35,0
183939,20385,0,0.0,0,0,187,0
77882,15763,0,0.0,0,0,12,0
10388,215056,0,0.0,0,0,51,0
43182,117221,0,0.0,0,0,48,0
98381,31786,0,0.0,0,0,64,0
35968,53660,0,0.0,0,0,4,0
101640,72820,0,0.0,0,0,45,0
109225,215239,0,0.0,0,0,32,0
33969,32712,0,0.0,0,0,90,0
406685,346835,0,0.0,0,0,110,0
55846,193947,0,0.0,0,0,30,0
12179,191899,0,0.0,0,0,51,0
9453,348467,0,0.0,0,0,23,0
404309,261885,0,0.0,0,0,120,0
111173,21749,0,0.0,0,0,24,0
69818,30358,0,0.0,0,0,24,0
23881,24303,0,0.0,0,0,60,0
148363,60741,0,0.0,0,0,20,0
75802,92445,0,0.0,0,0,24,0
66188,104345,0,0.0,0,0,20,0
44836,121533,0,0.0,0,0,55,0
165946,48481,0,0.0,0,0,88,0
99125,251200,0,0.0,0,0,231,0
105488,56732,0,0.0,0,0,24,0
403531,86512,0,0.0,0,0,120,0
243643,222538,0,0.0,0,0,18,0
319056,127507,0,0.0,0,0,56,0
133933,94655,0,0.0,0,0,21,0
280727,28260,0,0.0,0,0,4,0
34166,374560,0,0.0,0,0,48,0
174602,17335,0,0.0,0,0,32,0
83928,85954,0,0.0,0,0,90,0
132275,135680,0,0.0,0,0,10,0
108721,96804,0,0.0,0,0,135,0
73873,78529,0,0.0,0,0,52,0
116602,53043,0,0.0,0,0,10,0
119540,162192,0,0.0,0,0,90,0
110215,59928,0,0.0,0,0,120,0
279884,84775,0,0.0,0,0,540,0
21596,155024,0,0.0,0,0,9,0
72445,21493,0,0.0,0,0,6,0
8511,213454,0,0.0,0,0,33,0
119716,64329,0,0.0,0,0,10,0
379522,31014,0,0.0,0,0,234,0
333471,224332,0,0.0,0,0,14,0
36495,41137,0,0.0,0,0,12,0
212563,62528,0,0.0,0,0,0,0
76299,404316,0,0.0,0,0,135,0
175507,82694,0,0.0,0,0,12,0
101604,41365,0,0.0,0,0,6,0
9315,89375,0,0.0,0,0,110,0
59501,31101,0,0.0,0,0,15,0
50058,158796,0,0.0,0,0,55,0
2829,42130,0,0.0,0,0,192,0
134538,16035,0,0.0,0,0,3,0
81646,57571,0,0.0,0,0,102,0
258689,326378,0,0.0,0,0,104,0
296201,217914,0,0.0,0,0,16,0
43228,290320,0,0.0,0,0,68,0
210782,82316,0,0.0,0,0,522,0
66712,14607,0,0.0,0,0,32,0
169003,38662,0,0.0,0,0,18,0
13676,210873,0,0.0,0,0,6,0
100395,11783,0,0.0,0,0,72,0
208630,89545,0,0.0,0,0,330,0
125760,359539,0,0.0,0,0,210,0
146642,292397,0,0.0,0,0,27,0
294937,31016,0,0.0,0,0,472,0
119483,55864,0,0.0,0,0,1,0
87436,218693,0,0.0,0,0,25,0
50228,130297,0,0.0,0,0,56,0
87385,318703,0,0.0,0,0,32,0
42217,109015,0,0.0,0,0,945,0
42443,12110,0,0.0,0,0,92,0
41266,360353,0,0.0,0,0,78,0
71850,43846,0,0.0,0,0,0,0
229536,21047,0,0.0,0,0,0,0
115524,286308,0,0.0,0,0,0,0
33316,156425,0,0.0,0,0,6,0
76086,29040,0,0.0,0,0,252,0
101131,205150,0,0.0,0,0,260,0
5659,189935,0,0.0,0,0,50,0
46276,115572,0,0.0,0,0,80,0
140513,108022,0,0.0,0,0,6,0
232518,63374,0,0.0,0,0,240,0
90483,292695,0,0.0,0,0,0,0
36909,160320,0,0.0,0,0,0,0
236390,110710,0,0.0,0,0,160,0
37253,318571,0,0.0,0,0,98,0
118117,188018,0,0.0,0,0,0,0
295636,118691,0,0.0,0,0,40,0
36485,24015,0,0.0,0,0,96,0
7560,95547,0,0.0,0,0,66,0
110578,156355,0,0.0,0,0,126,0
35731,170255,0,0.0,0,0,100,0
34192,277757,0,0.0,0,0,20,0
114377,221242,0,0.0,0,0,0,0
206101,54299,0,0.0,0,0,48,0
67166,117792,0,0.0,0,0,24,0
79354,53660,0,0.0,0,0,16,0
67997,2797,0,0.0,0,0,28,0
33626,183564,0,0.0,0,0,260,0
35751,245697,0,0.0,0,0,9,0
140183,83886,0,0.0,0,0,42,0
44769,225051,0,0.0,0,0,168,0
93933,30336,0,0.0,0,0,64,0
66484,45770,0,0.0,0,0,60,0
33600,237849,0,0.0,0,0,13,0
236390,64794,0,0.0,0,0,160,0
204604,49362,0,0.0,0,0,168,0
36461,22108,0,0.0,0,0,2,0
184465,158430,0,0.0,0,0,21,0
13037,130752,0,0.0,0,0,42,0
133131,71624,0,0.0,0,0,25,0
218956,26875,0,0.0,0,0,24,0
78846,24104,0,0.0,0,0,48,0
9125,407481,0,0.0,0,0,33,0
206772,326844,0,0.0,0,0,375,0
23140,128874,0,0.0,0,0,24,0
101966,186142,0,0.0,0,0,6,0
33415,170335,0,0.0,0,0,133,0
359548,98276,0,0.0,0,0,147,0
135564,178825,0,0.0,0,0,12,0
61707,129063,0,0.0,0,0,10,0
42347,126287,0,0.0,0,0,4,0
258689,64988,0,0.0,0,0,494,0
76089,250876,0,0.0,0,0,234,0
12230,291720,0,0.0,0,0,51,0
44870,119723,0,0.0,0,0,32,0
77225,52151,0,0.0,0,0,30,0
7004,215473,0,0.0,0,0,0,0
211122,290539,0,0.0,0,0,60,0
136882,5945,0,0.0,0,0,125,0
403495,129458,0,0.0,0,0,75,0
50828,28138,0,0.0,0,0,32,0
149386,118698,0,0.0,0,0,28,0
5134,45662,0,0.0,0,0,15,0
133933,85960,0,0.0,0,0,42,0
144027,95126,0,0.0,0,0,75,0
41219,21482,0,0.0,0,0,0,0
36392,41644,0,0.0,0,0,56,0
116043,23716,0,0.0,0,0,30,0
8310,17004,0,0.0,0,0,154,0
110638,91836,0,0.0,0,0,33,0
174937,46123,0,0.0,0,0,5,0
231067,11905,0,0.0,0,0,12,0
170054,147470,0,0.0,0,0,35,0
20459,320933,0,0.0,0,0,224,0
333541,125760,0,0.0,0,0,80,0
81365,54085,0,0.0,0,0,12,0
71360,30542,0,0.0,0,0,52,0
111933,211186,0,0.0,0,0,65,0
230459,78642,0,0.0,0,0,63,0
137419,163561,0,0.0,0,0,5,0
65741,197872,0,0.0,0,0,48,0
68290,28560,0,0.0,0,0,20,0
83732,186656,0,0.0,0,0,40,0
37477,75272,0,0.0,0,0,140,0
7153,44912,0,0.0,0,0,40,0
74517,187622,0,0.0,0,0,35,0
300214,129761,0,0.0,0,0,6,0
50398,28260,0,0.0,0,0,10,0
83119,21942,0,0.0,0,0,0,0
133705,71267,0,0.0,0,0,120,0
35099,32263,0,0.0,0,0,0,0
66916,80768,0,0.0,0,0,160,0
13124,48574,0,0.0,0,0,100,0
168110,322255,0,0.0,0,0,135,0
263108,147978,0,0.0,0,0,49,0
7987,96853,0,0.0,0,0,12,0
25793,31962,0,0.0,0,0,66,0
73626,114692,0,0.0,0,0,30,0
40151,56290,0,0.0,0,0,481,0
172924,58373,0,0.0,0,0,6,0
14016,81550,0,0.0,0,0,5,0
268034,149661,0,0.0,0,0,9,0
232756,23623,0,0.0,0,0,140,0
136771,110538,0,0.0,0,0,8,0
70083,21148,0,0.0,0,0,15,0
42733,62539,0,0.0,0,0,0,0
229929,362439,0,0.0,0,0,132,0
143086,19135,0,0.0,0,0,115,0
5911,64673,0,0.0,0,0,108,0
327894,83144,0,0.0,0,0,112,0
86511,293289,0,0.0,0,0,48,0
186669,95077,0,0.0,0,0,10,0
403392,178832,0,0.0,0,0,33,0
40007,172467,0,0.0,0,0,0,0
325905,294286,0,0.0,0,0,35,0
67457,23881,0,0.0,0,0,65,0
5184,87215,0,0.0,0,0,360,0
105049,81463,0,0.0,0,0,90,0
76126,346835,0,0.0,0,0,66,0
21033,259385,0,0.0,0,0,0,0
38957,30382,0,0.0,0,0,66,0
112767,291718,0,0.0,0,0,187,0
101856,49383,0,0.0,0,0,12,0
172273,188217,0,0.0,0,0,104,0
113046,189390,0,0.0,0,0,8,0
202348,75979,0,0.0,0,0,88,0
264935,367308,0,0.0,0,0,65,0
74723,213229,0,0.0,0,0,14,0
165362,118475,0,0.0,0,0,12,0
85428,258689,0,0.0,0,0,260,0
12440,406022,0,0.0,0,0,13,0
50813,19560,0,0.0,0,0,195,0
48134,116360,0,0.0,0,0,144,0
144978,57604,0,0.0,0,0,36,0
66229,3319,0,0.0,0,0,75,0
86915,121538,0,0.0,0,0,0,0
151848,359539,0,0.0,0,0,0,0
222197,64924,0,0.0,0,0,24,0
102014,322268,0,0.0,0,0,72,0
134023,98285,0,0.0,0,0,5,0
33605,185667,0,0.0,0,0,119,0
72519,118285,0,0.0,0,0,22,0
48885,94061,0,0.0,0,0,0,0
184506,220281,0,0.0,0,0,20,0
319599,27513,0,0.0,0,0,55,0
53711,60726,0,0.0,0,0,3,0
7502,142594,0,0.0,0,0,2,0
108022,322906,0,0.0,0,0,150,0
104345,359334,0,0.0,0,0,120,0
36909,119811,0,0.0,0,0,77,0
239933,121788,0,0.0,0,0,0,0
206419,287853,0,0.0,0,0,0,0
213550,25042,0,0.0,0,0,18,0
111795,97634,0,0.0,0,0,0,0
318734,77551,0,0.0,0,0,182,0
146301,21844,0,0.0,0,0,24,0
55672,419694,0,0.0,0,0,65,0
14056,83002,0,0.0,0,0,6,0
74854,47851,0,0.0,0,0,40,0
107336,148870,0,0.0,0,0,10,0
6062,271021,0,0.0,0,0,5,0
104514,32253,0,0.0,0,0,162,0
271616,64305,0,0.0,0,0,78,0
160892,97990,0,0.0,0,0,10,0
9196,127145,0,0.0,0,0,24,0
286478,26626,0,0.0,0,0,1003,0
297099,2786,0,0.0,0,0,180,0
229756,5372,0,0.0,0,0,531,0
237924,291720,0,0.0,0,0,85,0
68455,57608,0,0.0,0,0,20,0
164941,271021,0,0.0,0,0,2,0
9990,185995,0,0.0,0,0,55,0
38910,261466,0,0.0,0,0,102,0
68395,158105,0,0.0,0,0,30,0
334682,23258,0,0.0,0,0,0,0
107248,159272,0,0.0,0,0,90,0
165992,31693,0,0.0,0,0,140,0
123989,91552,0,0.0,0,0,14,0
147494,20658,0,0.0,0,0,84,0
12319,218357,0,0.0,0,0,12,0
553,74177,0,0.0,0,0,33,0
381568,28886,0,0.0,0,0,130,0
108767,111049,0,0.0,0,0,5,0
135564,182730,0,0.0,0,0,12,0
229989,74565,0,0.0,0,0,68,0
102506,12345,0,0.0,0,0,144,0
290320,97685,0,0.0,0,0,34,0
196787,103979,0,0.0,0,0,360,0
38133,17387,0,0.0,0,0,42,0
65864,16870,0,0.0,0,0,12,0
34632,70097,0,0.0,0,0,63,0
82488,96076,0,0.0,0,0,28,0
37122,175780,0,0.0,0,0,2,0
287313,29726,0,0.0,0,0,20,0
66947,130478,0,0.0,0,0,15,0
154910,228178,0,0.0,0,0,80,0
15004,93483,0,0.0,0,0,300,0
54850,323356,0,0.0,0,0,108,0
46217,91420,0,0.0,0,0,20,0
365492,73418,0,0.0,0,0,24,0
76407,26212,0,0.0,0,0,12,0
303996,214248,0,0.0,0,0,12,0
39919,403531,0,0.0,0,0,45,0
229655,16245,0,0.0,0,0,252,0
186669,58027,0,0.0,0,0,30,0
163971,149431,0,0.0,0,0,10,0
141750,160892,0,0.0,0,0,40,0
104129,121742,0,0.0,0,0,402,0
182212,255549,0,0.0,0,0,11,0
238388,65185,0,0.0,0,0,36,0
104948,17491,0,0.0,0,0,32,0
70724,182766,0,0.0,0,0,15,0
